api_url,why_category,why_category_expl
https://api.github.com/repos/spring-projects/spring-boot/commits/3a8a1272855a82c1d454920b423c49ced826428a,,"Error: 400 - {""object"":""error"",""message"":""Prompt contains 51476 tokens, too large for model with 32768 maximum context length"",""type"":""invalid_request_error"",""param"":null,""code"":null}"
https://api.github.com/repos/spring-projects/spring-boot/commits/c4f756daee43f89e0ba832ceac17bac216fc899b,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue scenario: a NullPointerException (NPE) in Maven when a settings.xml file contains a file-activated profile. This issue was made worse by the NPE not being included in the resulting failure message, which hampered diagnosis of the problem. The commit fixes this issue by updating MavenSettings to configure its FileProfileActivator with a PathTransformer and improving the failure message to include a problem's exception if it has one."
https://api.github.com/repos/spring-projects/spring-boot/commits/32b32b714275d0efaa1f5afba10e88e09101f224,Describe Issue,The commit message describes the issue of users being confused when they follow the logback documentation and specify the `logback.configurationFile` system property. The code change is made to address this issue by logging a warning when this specific property is found.
https://api.github.com/repos/spring-projects/spring-boot/commits/e5a253e68951dcf975b9844b3b39afac2222b503,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue scenario. It mentions that when '@ConditionalOnBean' or '@ConditionalOnMissingBean' are used on a '@bean' method, they may fail to deduce the bean's type. The commit message provides examples of possible failure causes and explains that previously, this failure was only logged as a debug message, leaving the user with a misleading message. The commit improves the diagnostics by mentioning the possibility of type deduction in the exception message and including the exception that caused deduction to fail as the cause. This makes it clearer to the user what went wrong."
https://api.github.com/repos/junit-team/junit4/commits/3189af007b26d74ca459f823d57ef77b9c1697b8,Describe Issue,"The commit message 'Remove redundant field fCause' indicates that the field 'fCause' is no longer needed because it is replaced by the 'initCause' method. This change is likely made to eliminate redundancy and simplify the code, which can be considered as an issue or shortcoming in the previous implementation."
https://api.github.com/repos/square/okhttp/commits/30ecba897fb624df201f0a014b54a604418a0e73,,
https://api.github.com/repos/junit-team/junit4/commits/435d41f0d45cfdbc1a38e1ad4eb1d5300da533f9,Ilustrate Requirement,"The commit message explains that the change is necessary due to a problem in the software development environment. Specifically, it mentions that Maven 3.1.1 uses HTTP instead of HTTPS for resolving artifacts from Maven Central, and Maven Central recently discontinued HTTP support. This caused the build on Travis to start failing. The commit then describes the solution, which is to use an HTTPS mirror of Maven Central."
https://api.github.com/repos/apache/dubbo/commits/6764744115bffdcd7cde85112611dade6002fe5c,Describe Objective,"The commit message 'update version to 2.1.6' directly mentions the change made to the code, which is updating the version of the project from 2.2.0-SNAPSHOT to 2.1.6. This could be due to the release of a new stable version or for other reasons. However, the reason for the update is not explicitly stated in the commit message."
https://api.github.com/repos/square/okhttp/commits/15940665526348d815b26d509ce44c79926c612b,Describe Issue,The commit message directly elaborates the motivation of the code change by describing the issue - the HttpURLConnection CloseGuard warning due to the lack of close on GZIPInputStream. This issue is also referenced in the original AOSP/libcore commit and the bug report number.
https://api.github.com/repos/junit-team/junit4/commits/18b23a7ed22080e7412e24060c66cef7fc3b1b93,Describe Issue,The commit message refers to an issue (the incorrect link to the 4.12 release notes) and directly elaborates the motivation of the code change. The message describes the problem (the incorrect link) and the solution (the correct link).
https://api.github.com/repos/spring-projects/spring-boot/commits/c3e447c84c8a3d46ef300184787d3c6be8b792fc,Describe Issue,The commit message directly elaborates the motivation of the code change by describing the issue scenario - the character encoding filter not setting the request's encoding before other filters attempt to read the request. This is a clear explanation of why the commit updates the order of OrderedCharacterEncodingFilter to be HIGHEST_PRECEDENCE.
https://api.github.com/repos/square/okhttp/commits/18f2b5e6e69de28f420298862378abfd243096ce,Describe Issue,The commit message directly elaborates the motivation of the code change by describing the problem with boolean vals and SAM types in Kotlin callsites. This is a clear indication of the necessity of the changes to fix existing source patterns.
https://api.github.com/repos/square/okhttp/commits/7a3bb19ea44f6771a20d3f5c323cc8bd15d73a56,Describe Issue,"The commit message refers to the issue of MockSpdyPeer interfering with Android tests, causing the current test to fail due to an UncaughtExceptionHandler. The change in the code diff is made to prevent this exception from propagating out of the call stack, which is directly addressing the mentioned issue."
https://api.github.com/repos/apache/dubbo/commits/203078981bb23517703e7bbb60925b8542bc8983,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue with the testStatusChecker, stating that it is unstable and suggesting removal in the future. The diff also shows the use of the @Ignore annotation to temporarily disable the test."
https://api.github.com/repos/square/okhttp/commits/29ab48bf0dfbac1b249f2233de08fa948bad11d8,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue it fixes: a race condition in Connection.isExpired() that was causing some SPDY connections to be evicted early and preventing connection reuse. This issue is explained in detail, including its impact on the system and the tests that were affected."
https://api.github.com/repos/junit-team/junit4/commits/1254795902e56eb545e1fe696827924bc5e82b66,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/junit-team/junit4/commits/1ef449139923a22333f262dc8c75fa057903040c,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/okhttp/commits/2594c6c695f2898bba947ea86a7aaac8dcfd4dc4,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/okhttp/commits/1ab086360755fcb13356617fe6d738171889d810,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/retrofit/commits/863030b551bc2e3447c5dde55d6bcc312218de6f,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/296dc7132b8e444df0e6173740fa6bba5a5f1bd1,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/12724bf33211d68899d710fda376bd5636731e4c,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/1de2316a0b4c2d5896c34b954208a4c550466f22,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/05e6af23cf2e60d5c61388fbb954bd56f00b9f94,Describe Issue,The commit message directly elaborates the motivation of the code change by describing the issue scenario: it was incorrect to simply replace existing instances because you can't tell from the instance which media types and java types it supports. This fix just prepends the custom converters so they get higher priority.
https://api.github.com/repos/square/retrofit/commits/238a9e59e69d61479a4505dba5f5659a599c699f,Describe Issue,The commit message describes an issue with the current implementation where the `@QueryMap` annotation with `encoded=true` is causing incorrect URL encoding. This is a problematic scenario that necessitates a code change to fix the issue.
https://api.github.com/repos/square/retrofit/commits/f4ee9e28a6380662ea0ab8a9a02adbd021ef55e8,Describe Issue,The commit message describes the issue of missing tests for RxJava Single type support and the need to add more tests to cover Single.toBlocking() which is present since RxJava 1.0.16 version. This indicates that the change is necessary to improve the codebase and ensure its robustness.
https://api.github.com/repos/spring-projects/spring-boot/commits/09200361defde95ec48bd9169ab5db7590c9440b,,
https://api.github.com/repos/spring-projects/spring-boot/commits/2516dc033f909281702dfd2f99e8d0f05d59af8b,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the error scenario that occurred when trying to bind the property from the environment. The error was caused by the nested private static class, which was not accessible. The solution to the issue is to change the nested class from private to public."
https://api.github.com/repos/apache/dubbo/commits/fa157deadf65d00c9884d611430ec78e585840ff,,
https://api.github.com/repos/apache/dubbo/commits/f9f10ba5225e80c34953f56123ac1702c13e45c7,Describe Issue,"The commit message describes the issue of the provider token check failing silently, making it difficult for the consumer to locate the failure. The code change addresses this issue by printing out the token value in the exception information."
https://api.github.com/repos/square/okhttp/commits/bffee2336725dde0f74933d5a7d12536c9bcbd06,Describe Issue,"The commit message describes the issue of the previous implementation always sending a frame for every FrameSink#write and an empty frame for FrameSink#close. The new implementation only emits bytes once Okio reports complete segments, which is a more efficient solution."
https://api.github.com/repos/square/okhttp/commits/ba5d3e278b027ee7a2cb741a1bec3646f9d11e16,Describe Requirement,"The commit message mentions the need to migrate from Travis to GitHub Action for publishing. This is likely due to a requirement or problem in the process of software maintenance, such as the need for a more modern and efficient continuous integration/continuous deployment (CI/CD) system."
https://api.github.com/repos/square/okhttp/commits/fd509b937c4a5438fe02ddf06ade5ad56736af5d,Describe Issue,"The commit message refers to the issue of better matching under JavaNetCookieJar by injecting a leading dot in the domain pattern. This is necessary to make 'example.com' match 'www.example.com' under RFC 2965, which is an issue that the commit message directly elaborates on."
https://api.github.com/repos/junit-team/junit4/commits/078e45bd31a9920e00633ad6ce658e22529304f2,Describe Objective,"The commit message mentions that it 'brought in old JUnit4ClassRunner for compatibility' and 'renamed new JUnit4ClassRunner to BlockJUnit4ClassRunner'. This suggests that the change was made to ensure compatibility with older versions of JUnit or to introduce new functionality, which is a clear objective of the code change."
https://api.github.com/repos/square/retrofit/commits/00d3f9070e15e514430e5dbb2aec602547c3c92d,Describe Objective,The commit message directly mentions the improvements it makes to the code. It adds new methods (getTag() and logChunk()) to the AndroidLog class to make it easier for subclassing. This is done to improve the flexibility and extensibility of the class.
https://api.github.com/repos/square/okhttp/commits/18f3564a4f2b17c3067e7f02337e3909ba5cb3ba,Describe Issue,"The commit message refers to the issue of javadoc errors that are currently causing the build to fail. The change in the script is made to temporarily ignore these errors during the deployment process, which is a direct elaboration of the motivation for the code change."
https://api.github.com/repos/apache/dubbo/commits/793bf8244411c33b675e08f1499122bc82654d44,Describe Issue,"The commit message directly elaborates the motivation of the code change by referring to an issue link and a pull request link. The code diff adds a defensive check to handle a potential null pointer exception, which could be a scenario described in the issue."
https://api.github.com/repos/square/okhttp/commits/c8638813ff5f90715417e489b342aae5e410c5b2,Describe Issue,The commit message explicitly mentions a bug in the release plugin (http://jira.codehaus.org/browse/MRELEASE-812) that the code change is addressing. This falls under the 'Describe Issue' category as it directly elaborates the motivation of the code change.
https://api.github.com/repos/junit-team/junit4/commits/610b38e6c9753ab01b8aef093d2fcaeabe3a7a32,Describe Issue,"The commit message refers to the issue of tests not showing the stack trace of the test thread when they timeout. This is a clear description of a problem scenario, which is the motivation for the code change."
https://api.github.com/repos/square/okhttp/commits/0665b628fafec38271d7a66421ae04c7fd35dd29,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue it fixes, which is Android bug 41739, and the need to support HTTP 307 temporary redirects."
https://api.github.com/repos/square/okhttp/commits/59e68cd2bcba789e7faca70f8910afd2edeed2be,Describe Objective,"The commit message describes the objective of the changes, which is to introduce a new component called Exchange. This component is part of a larger refactoring effort that aims to split StreamAllocation into three parts: ExchangeFinder, Exchange, and Transmitter. The Exchange component represents a single request/response pair, and the commit message indicates that this is the last big refactoring step."
https://api.github.com/repos/square/okhttp/commits/e36d7ecc26be18021da3555fc8b14381df7af34d,Describe Issue,"The commit message directly elaborates the motivation of a code change by describing the issue of flakiness in the CallTest.cancelTagImmediatelyAfterEnqueue() method. The issue is that there's a race where the HTTP engine has been created, but not yet connected, and the cancel isn't as immediate as it could be. The commit message explains that the test is being fixed by making sure there's a response to be retrieved, which addresses the described issue."
https://api.github.com/repos/spring-projects/spring-boot/commits/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue scenario with Log4J2's shutdown hook causing a race condition during application context closure, which results in lost logging. This issue is clearly explained in the message, making it a suitable fit for the 'Describe Issue' category."
https://api.github.com/repos/square/retrofit/commits/54c8e17ad51bd35e75009233c3be6cdc3afe310e,Describe Issue,"The commit message refers to the need to update the documentation due to changes in the codebase. Specifically, it mentions the handling of '@field' and '@part' values, which have been modified in the diff. This implies that there was an issue or shortcoming in the previous documentation that needed to be addressed."
https://api.github.com/repos/junit-team/junit4/commits/16a2b51b9d9425cd7dacad85e2df97985996ca8d,Describe Issue,The commit message refers to a specific issue (doclint issues causing the site goal to fail) and describes the motivation for the code change (to disable parts of doclint for the site's javadoc).
https://api.github.com/repos/square/okhttp/commits/5569a0d20f4669ddde8227d8777de54ddf373181,Describe Issue,The commit message refers to an obsolete annotation (@JvmField) that is no longer needed because the Java file (Dispatcher.java) it was used in has been converted to Kotlin. This change is made to address the issue of having unnecessary code in the codebase.
https://api.github.com/repos/square/retrofit/commits/26d19ea8877696a253be8c00b2baed6b359baaa2,Ilustrate Requirement,"The commit message refers to a change in the required Java version due to a change in a prior commit. This is done to meet the software development requirements, illustrating the need for the change."
https://api.github.com/repos/square/okhttp/commits/4ab6a8258b0df3a3528029f810e1f48952dba2d7,Describe Issue,"The commit message refers to the removal of the old SSL protocol method, which is likely due to the deprecation of the method in newer versions of the library. This change is made to address the issue of using an outdated SSL protocol, which could pose security risks."
https://api.github.com/repos/square/okhttp/commits/18b2660873ed8f028ee72981c882ed676aa08030,,
https://api.github.com/repos/spring-projects/spring-boot/commits/205fa2507b019f5e1348f6bc554fdd18691152ba,Describe Issue,"The commit message explicitly mentions that the maven-eclipse-plugin has been retired, which is an issue that necessitates the removal of the plugin from the project."
https://api.github.com/repos/square/okhttp/commits/cf63fcc48ae3e1dc3fb32120ca2fb04877fa041e,Describe Issue,"The commit message explicitly mentions that the 'okhttp-protocols' module no longer exists, which is the issue that necessitates the removal of the 'fat' jar creation. The code diff also supports this by removing the configuration for the 'maven-assembly-plugin' which was used to create the 'fat' jar."
https://api.github.com/repos/junit-team/junit4/commits/5eee07b3e21f196b8cb937fb88eb8cf4be694f76,Describe Issue,The commit message directly elaborates the motivation of the code change by describing the issue with the previous implementation - the redundant nested filters created when applying a filter to a nested suite. This falls under the 'Describe Issue' category.
https://api.github.com/repos/square/retrofit/commits/b6748ac88759a4768c1003930bb5c921ac49d8d1,Describe Issue,"The commit message refers to the issue of having to jarjar the GSON library. Since the library is being jarjared, it needs to be marked as provided to avoid classpath conflicts during runtime."
https://api.github.com/repos/junit-team/junit4/commits/24dfdd762e753c83babca3768d4b508cf5c6a86c,Describe Issue,"The commit message refers to a dead link in the documentation, which is an issue that needs to be fixed. The link has been moved to a new location, and the commit message explains this change, providing the new correct link."
https://api.github.com/repos/square/okhttp/commits/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d,Describe Objective,"The commit message describes the objective of the change, which is to move the code out of the libcore package to promote it into AOSP. This is done to keep the package as-is and do the jarjar in Android instead. This change improves the code structure and organization."
https://api.github.com/repos/square/okhttp/commits/5ba145aa6c737878281c3fc655657002320b71c0,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue scenario with REFUSED_STREAM errors, which are causing large numbers of connections to be created. The commit message also mentions that the ExchangeFinder interface is still inadequate to support all of the use cases, indicating a shortcoming of the previous implementation."
https://api.github.com/repos/apache/dubbo/commits/5caa422add46efa9b6de8c0e763e1ccecbcbfacd,Describe Issue,"The commit message mentions modifying comments and imports, which suggests that the changes are being made to improve the readability and maintainability of the code. The diff shows that the changes are made to improve the logging messages, which could be done to clarify the purpose of the code and to make it easier to understand the flow of the program. This could be considered as describing an issue, i.e., the need for clearer and more descriptive logging messages to improve the maintainability of the code."
https://api.github.com/repos/square/retrofit/commits/745e29b7832c3cc37e7b6d395aded79a908c3bbc,Describe Issue,"The commit message refers to the deprecated error identifier in the code, which is causing tech debt. The message mentions that the whole class might die or morph in the future, implying that the deprecated error identifier is an issue that needs to be addressed. The commit is made to remove the deprecated error identifier to clean up the code and reduce tech debt before major refactorings."
https://api.github.com/repos/spring-projects/spring-boot/commits/5afe4743cbf4ff69ffe4bbcefa4508b1a4ac6f4b,Describe Requirement,"The commit message refers to the need for software maintenance and the removal of deprecated properties to support additional strategies and to make the codebase more up-to-date. This is a common requirement in software development to ensure the codebase remains functional, secure, and efficient."
https://api.github.com/repos/spring-projects/spring-boot/commits/24e873cd7c2608e642fd6e90460bc98079ba4e27,Describe Issue,"The commit message explains the motivation for the code change by mentioning that the IDE plugin supports both the `/.eclipse` and `/eclipse` directories. This implies that the previous location of the `eclipse.properties` file was causing an issue, and moving it to the `/eclipse` directory resolves that issue."
https://api.github.com/repos/square/okhttp/commits/0e0f3a2d8d95278bf362eaeb08f13516e383fafd,Describe Requirement,"The commit message explains the requirement for the change by stating that OkHttp 3.14.x is no longer supported and that OkHttp 4.x is the only branch receiving security fixes, bug fixes, and new features. This implies that the change is necessary to ensure the security and functionality of the software."
https://api.github.com/repos/square/retrofit/commits/246bef5bf34c0598a91038b2e15bace7718408d4,Describe Issue,"The commit message refers to the issue of outdated ProGuard configurations. It mentions that as of API 26, the android.jar contains the classes checked by Platform and used by Platform.Java8. This means that the previous ProGuard configurations are no longer necessary and need to be removed. Additionally, the message mentions that throwing checked exceptions from the service method is not encouraged, which further justifies the removal of the ProGuard configurations."
https://api.github.com/repos/square/retrofit/commits/2e15cf9e75e4204aa492ecc1cbe53053f95a2a8f,Describe Issue,"The commit message explains the issue that is being addressed, which is the Android-specific implementation detail of chunking that is now only performed when needed. This implies that the previous implementation was not optimal and needed to be changed."
https://api.github.com/repos/square/retrofit/commits/9d683b75b111e60d30da8a03335d2ce71f5e8585,Describe Issue,The commit message explains the issue that the code change is addressing: the current implementation of the forced suspension mechanism can lead to UndeclaredThrowableExceptions being seen in certain scenarios. The message describes the error scenario and the motivation for the change.
https://api.github.com/repos/spring-projects/spring-boot/commits/ae3225e76e6f5e7d7680bfd9b5cca9da13a6efbc,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/junit-team/junit4/commits/1360f9b696f2fb1bc32b16b070ffb3363a88864f,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/okhttp/commits/16f1d048165d2bf0aee4833ff7d8b415f537ce64,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/okhttp/commits/32a2b1d8d000a19d4a340cc1d77a68973a9d65dc,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/junit-team/junit4/commits/d2b75f93d21d2584efab1129aacd1f3020c37fca,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/893654bdd1d71fdf42b21d8ca16c4c18faf6a3ea,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/junit-team/junit4/commits/8a367c1b918f02135d333f3cea8b576c20287361,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/junit-team/junit4/commits/a90b496a6595856066504baf4f737fb853a6e45d,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/junit-team/junit4/commits/0d6cd750d53486f01f12ddfee8657d94b5940574,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/okhttp/commits/0d069f3b7bc524320fc76051408384f8ece77412,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/85c0b44dcbbe4d201f8b7fd72a97c31c2d07a3ec,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/f9d94c6ed080c45bc96a76e134d9db5bb038f900,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/2a85a2557d37e133a10a513fc71b5ccf4ee2d4ff,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/fe3d2c39a0f4cf016c8ceb27dbeab5508c85e65f,Describe Issue,"The commit message 'Fix broken links in the documentation' directly elaborates the motivation of the code change. It describes the issue scenario, which is the presence of broken links in the documentation."
https://api.github.com/repos/spring-projects/spring-boot/commits/715cf7da7564daaa8c349d34bd826b27ad71b183,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue scenario - the previous implementation of the `PersistenceExceptionTranslationPostProcessor` was always configured to use cglib, regardless of the value of the `spring.aop.proxy-target-class` property. This commit fixes that issue by honouring the `spring.aop.proxy-target-class` property if set by the user."
https://api.github.com/repos/spring-projects/spring-boot/commits/e69ec6bb09e93aa5d240cfdb826e93cebb91278e,Describe Issue,"The commit message explains the issue of logging the classpath too early in the application startup process, which could lead to logging being disabled or not having the correct log levels applied. The commit moves the logging to happen later in the application startup process to ensure that the logging system has been initialized and its levels have been configured."
https://api.github.com/repos/square/retrofit/commits/948a0db7ef1d46c66237ed2feb9f6f08ee159c68,Describe Objective,The commit message directly mentions the improvement it makes to the code by allowing service interfaces to extend other interfaces. This is done because a higher minSdkVersion no longer prevents this on Android.
