api_url,why_category,why_category_expl
https://api.github.com/repos/junit-team/junit4/commits/8a367c1b918f02135d333f3cea8b576c20287361,Describe Issue,"The commit message explains that the reverted commit caused a problem in the code. Specifically, it broke code that extended ExternalResource, overridden after(), and called super.after() in after(). This directly elaborates the motivation of the code change, as it describes the error scenario that the reverted commit caused."
https://api.github.com/repos/junit-team/junit4/commits/a90b496a6595856066504baf4f737fb853a6e45d,Describe Issue,"The commit message describes the issue that exceptions from the methodBlock() method in BlockJUnit4ClassRunner cause the current test execution to abort immediately, which leads to the failing test method being unrooted in test reports and subsequent test methods never being invoked. The commit message also mentions that this issue is introduced by the runLeaf() method in JUnit 4.9."
https://api.github.com/repos/junit-team/junit4/commits/0d6cd750d53486f01f12ddfee8657d94b5940574,Describe Issue,"The commit message 'Remove old todo' refers to the presence of an outdated TODO comment in the code. This comment, which mentions a 'fix type' issue, is no longer relevant or necessary, so the commit removes it. This falls under the 'Describe Issue' category as the motivation for the change is to address a specific problem or shortcoming in the code."
https://api.github.com/repos/square/okhttp/commits/0d069f3b7bc524320fc76051408384f8ece77412,Describe Objective,"The commit message directly mentions the improvement it makes to the code. It explains that the change from 'usernameAndPassword.getBytes(charset)' to 'ByteString.encodeString(usernameAndPassword, charset)' saves cloning the byte array because the byte array can't be modified by the caller. This is an objective improvement to the code, making it more efficient and potentially safer."
https://api.github.com/repos/spring-projects/spring-boot/commits/85c0b44dcbbe4d201f8b7fd72a97c31c2d07a3ec,Describe Issue,"The commit message describes the issue that was previously present in the code: an interrupted thread was unable to access a file, which prevented LaunchedURLClassLoader from loading classes or resources on an interrupted thread. The commit then adds a test to verify that LaunchedURLClassLoader can now load a resource from an interrupted thread, which directly elaborates the motivation of the code change."
https://api.github.com/repos/spring-projects/spring-boot/commits/f9d94c6ed080c45bc96a76e134d9db5bb038f900,Describe Issue,The commit message refers to the issue of having a duplicate word in the documentation. This indicates that the change was made to correct an error or shortcoming in the previous implementation.
https://api.github.com/repos/spring-projects/spring-boot/commits/2a85a2557d37e133a10a513fc71b5ccf4ee2d4ff,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue with the previous implementation. It mentions that the health auto-configuration was referring to the wrong class, causing the health indicator implementation to rely on the presence of a bean that was not being created. The commit message clearly explains the error scenario and the need for the change."
https://api.github.com/repos/spring-projects/spring-boot/commits/fe3d2c39a0f4cf016c8ceb27dbeab5508c85e65f,Describe Issue,"The commit message 'Fix broken links in the documentation' directly elaborates the motivation of the code change. It describes the issue scenario, which is the presence of broken links in the documentation."
https://api.github.com/repos/spring-projects/spring-boot/commits/715cf7da7564daaa8c349d34bd826b27ad71b183,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue scenario - the previous implementation of the `PersistenceExceptionTranslationPostProcessor` was always configured to use cglib, regardless of the value of the `spring.aop.proxy-target-class` property. This commit fixes that issue by honouring the `spring.aop.proxy-target-class` property if set by the user."
https://api.github.com/repos/spring-projects/spring-boot/commits/e69ec6bb09e93aa5d240cfdb826e93cebb91278e,Describe Issue,"The commit message explains the issue of logging the classpath too early in the application startup process, which could lead to the logging system not being initialized or the log levels not being applied yet. The commit moves the logging to happen in response to an ApplicationEnvironmentPreparedEvent, which occurs after the logging system has been initialized and its levels have been configured, thus addressing the issue."
https://api.github.com/repos/square/retrofit/commits/948a0db7ef1d46c66237ed2feb9f6f08ee159c68,Describe Objective,The commit message directly mentions the improvement it makes to the code: allowing service interfaces to extend other interfaces. This is done to address a bug that prevented this on Android with a higher minSdkVersion.
https://api.github.com/repos/spring-projects/spring-boot/commits/da4f8514b293ef1c99deb0024e8147d4e553aa49,Illustrate Requirement,The commit message explicitly mentions the need for the byte-buddy managed dependency because Mockito needs version 1.6 and Hibernate pulls in version 1.5. This shows that the change is made to satisfy a specific requirement or problem in the software development process.
https://api.github.com/repos/square/okhttp/commits/09f424f12e48e2640915bf61c86a9ecd928e459e,Describe Issue,"The commit message refers to a typo in the README.md file, which is an error scenario. The diff shows the correction of a typo, which is a clear issue that needs to be fixed."
https://api.github.com/repos/square/retrofit/commits/0fff59140b5791ad0f1b1c7bf7826db2e00a73f1,Describe Objective,"The commit message directly mentions the improvement it makes to the code by pulling out the ServiceMethod base class. This will allow the support of multiple forms of invocation beyond HTTP calls, which is an improvement to the previous implementation."
https://api.github.com/repos/spring-projects/spring-boot/commits/8561929164846ef4b3323a8b3f88a09ea1441785,Illustrate Requirement,"The commit message describes the source of the requirements, which is the need to easily try out different session stores in the Spring Session sample. This is done by providing multiple build profiles that allow the user to switch between different session store options."
https://api.github.com/repos/spring-projects/spring-boot/commits/fa6ee8e34d5f76ee57dd9f9c84bb047c5ee3d356,Describe Issue,"The commit message refers to the issue that the h2-console requires a servlet-based web application. This is a direct elaboration of the motivation for the code change, specifically addressing the error scenario of the previous implementation not being suitable for the h2-console."
https://api.github.com/repos/spring-projects/spring-boot/commits/46fbca66a69d102db55f7c454565f82ff5be6b98,Describe Issue,"The commit message refers to a typo in the code, which is a common issue that needs to be fixed. The typo 'a' has been changed to 'an' to correct the grammatical error in the sentence."
https://api.github.com/repos/junit-team/junit4/commits/cb0c4e9f7c9be8be7c11e4934f6bd71a312102ec,Describe Issue,"The commit message directly elaborates the motivation of the code change by referring to an issue link and explaining that the removal of the FrameworkMethod.getParameterSignatures() method is necessary to address a dependency issue. The issue is that this method made a class from the 'core' of JUnit depend on something from 'experimental', which is the wrong direction for dependencies."
https://api.github.com/repos/apache/dubbo/commits/80776517e923a7bb77a307b74d3b5fdfa1c2b22d,Describe Issue,"The commit message refers to a broken formal release of the spring-context-support dependency. This issue necessitates the code change, as the broken release is causing problems and the temporary change back to the SNAPSHOT version is a solution to address this issue."
https://api.github.com/repos/apache/dubbo/commits/ff76661ef4ad2af0b92c208dc0740bb00e93020b,Ilustrate Requirement,The commit message directly mentions the need for the version change to prepare for the next major release. This is a clear illustration of a requirement for the change.
https://api.github.com/repos/square/okhttp/commits/9b4e74f8c8ce6fff4281c2d7369fb25f6772a64e,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue that the new implementation is addressing: the application thread wants to be active, writing to its OutputStream, but in OkHttp's API, this work wants to happen in the RequestBody.writeTo() callback. The commit message explains that the new implementation is a plumbing change to make this work as expected, by giving the HttpUrlConnection OutputStream the sink end of the pipe, and the RequestBody the source end of the pipe."
https://api.github.com/repos/apache/dubbo/commits/b4afeb982b943ca8c6bbd261302a9e161c2e98a9,Describe Issue,The commit message refers to a pull request (pr#4339) and mentions that the change is a follow-up to it. This implies that there was an issue or a problem in the previous implementation that this commit aims to address or resolve.
https://api.github.com/repos/square/okhttp/commits/dac5aed3d5f9307b9d1ab0a8c7840b232d053ef3,Describe Objective,"The commit message directly mentions the changes made to the code, such as moving the connection pooling logic and specifying what to do when the connection becomes idle: pool, close, or hold. This indicates that the commit is addressing a specific objective or improvement in the code."
https://api.github.com/repos/square/retrofit/commits/ffab8145393225741167a003577696549573e857,Missing Why,"The commit message only mentions fixing a spelling error in the method name, but it does not provide a reason or rationale for the change. Since the change is a simple typographic fix, it falls under the 'Missing Why' category."
https://api.github.com/repos/spring-projects/spring-boot/commits/f34508ff8a1d85b43a0beccfc8d7377c2c993450,Describe Issue,"The commit message explicitly mentions that the key `spring.metrics.export.redis.aggregate-key-pattern` is no longer defined but was still referenced in the documentation. This indicates that the change is necessary to address an issue or error scenario, which is the primary purpose of the 'Describe Issue' category."
https://api.github.com/repos/apache/dubbo/commits/5668d740766f6303e789f072100cd235e4b67582,Describe Issue,"The commit message directly elaborates the motivation of a code change by describing the error scenario ('Fix export provider error') and the specific issue that is being addressed ('change to catch throwable, handle NoClassDefFoundError')."
https://api.github.com/repos/apache/dubbo/commits/54b0d7e3f4bc8f348c6260f649c6e3174d5b8a03,Describe Issue,The commit message directly elaborates the motivation of the code change by mentioning the issue of having a duplicate dependency in the project. This is a clear indication that the change is necessary to resolve a problem in the codebase.
https://api.github.com/repos/spring-projects/spring-boot/commits/8e2e493946357bcefb53d0b0a608becad7719413,Illustrate Requirement,"The commit message explains the requirement for the change, which is to remove the HSQLDB dependency from Batch Starter as most applications that use Spring Batch will prefer to use a RDBMS of their choice to store batch metadata. This is done to meet the specific needs and preferences of the users."
https://api.github.com/repos/square/retrofit/commits/8bd6c990a728955f91646156b78244061ea91a2a,Ilustrate Requirement,The commit message 'Prepare next development version' refers to the need for software development for the requirements of users. It adds new features and fixes bugs to improve the functionality and stability of the software.
https://api.github.com/repos/square/retrofit/commits/b3fcdca9939f376d9f825bb6ccaeeaa97c0f8325,Describe Objective,"The commit message directly mentions the defects it fixes, which are the inconsistencies in javadocs. Specifically, it mentions changing self-closing <p/> tags to regular <p> tags and adding missing <p> tags. This shows that the commit is made to improve the code and make it more consistent with the rest of the project."
https://api.github.com/repos/apache/dubbo/commits/48cb8e41a76b49b184f2b97e61b42eb109a16229,Ilustrate Requirement,"The commit message refers to the refactoring of a package, which could be due to the need for software maintenance. The reference to 'git-svn-id' suggests that the project is transitioning from SVN to Git, which is a common reason for refactoring."
https://api.github.com/repos/apache/dubbo/commits/93b1cf014af7cce13f12816ab7114881765d4471,,"Error: 400 - {""object"":""error"",""message"":""Prompt contains 71474 tokens, too large for model with 32768 maximum context length"",""type"":""invalid_request_error"",""param"":null,""code"":null}"
https://api.github.com/repos/junit-team/junit4/commits/46036e7146f9dd0ca44baaec490692b967edd0ce,Describe Objective,"The commit message 'javadoc'ed, and with better names' indicates that the changes made to the code are to improve the documentation and naming conventions. This is done to make the code easier to understand and maintain, which is a clear improvement to the code."
https://api.github.com/repos/spring-projects/spring-boot/commits/9d4ada793902c15f6b62ae0dd4ad45ca0ef5b197,Describe Issue,"The commit message refers to the issue that Tomcat 8 and Jetty 9 are now the default versions, making the previous samples irrelevant. The change is made to ensure compatibility with Tomcat 7 and Jetty 8."
https://api.github.com/repos/apache/dubbo/commits/81e61cc5c3d83b716ca2e712ccdc444c0fff208a,Describe Issue,The commit message 'remove unnecessary null check before instance of' refers to the issue of unnecessary null checks before using the 'instanceof' operator. This is done to improve the code readability and performance by removing redundant checks.
https://api.github.com/repos/spring-projects/spring-boot/commits/9a9111af2132ff50afe4aa0704be4bce19cf76fa,Describe Objective,The commit message explicitly mentions that it is adding a new `DispatcherServletPath` interface which provides a much more consistent way to discover the path of the main dispatcher servlet. This change is made to improve the code by making it more explicit and easier to relocate the property in Spring Boot 2.1. This is a clear improvement to the codebase.
https://api.github.com/repos/spring-projects/spring-boot/commits/fcf468062602966c508c260ef54da55e2d48c49a,Describe Issue,"The commit message refers to the issue of not being able to auto-detect default values for Enums and Collections in the annotation processor. This issue is described in the commit message and the diff, which shows the need to provide manual metadata for such cases. The message also mentions the need to document default values for properties in a class, further elaborating the issue and the necessity of the change."
https://api.github.com/repos/junit-team/junit4/commits/e15b287ccec2a1f4866a8bd1cd2a313a6163163d,Describe Issue,"The commit message explains that the use of a property to define the hamcrest version can cause issues for others, especially when multiple dependencies need to be kept in sync. However, in this case, there is only one dependency and it doesn't need syncing to any other dependency. Therefore, the commit message is describing the issue of unnecessary complexity and potential future problems, and the solution is to specify the version directly in the dependency."
https://api.github.com/repos/junit-team/junit4/commits/fd2c4fbbf74f01eecef1680fa1365052d0302d19,Describe Requirement,"The commit message 'Added some names to list of contributors' indicates that the change was made to meet a requirement or need. In this case, the requirement is to keep the list of contributors up-to-date. This is a common requirement in open-source projects and software maintenance."
https://api.github.com/repos/square/retrofit/commits/eccfe208bcb7c54d357c60842aa6e33cc15424cd,Describe Objective,"The commit message directly mentions the improvements it makes to the code by switching to a better, custom validating subscriber. This change is made to ensure all events are tested by being a JUnit rule and consumes events as they're validated so that assertion becomes more like a script than a ledger. It also switches tests to use unsafeSubscribe to ensure that any contract violations are not being suppressed."
https://api.github.com/repos/square/retrofit/commits/46cdff20b53a84e816d6022541347b3c06a5a52b,Describe Issue,"The commit message describes the issue of non-fatal errors reaching OkHttpCall and RxJava 2 async adapter, which can lead to unexpected behavior. The message explains that these errors should crash the dispatcher thread to prevent further issues."
https://api.github.com/repos/spring-projects/spring-boot/commits/3b07e4e633ebcbdb0836ed7ad0b21fc8f0b42a9e,Describe Issue,"The commit message refers to fixing typos in the documentation, which is an issue that needs to be addressed. The diff shows the specific changes made to correct the typos, further illustrating the issue and the necessity of the change."
https://api.github.com/repos/square/okhttp/commits/e3e829d2060542d50f33d1a9864f7ace82c9db5c,Describe Objective,"The commit message directly mentions the change it makes to the code, which is making the OkHttpClient accessors final. This is done to ensure compatibility with Kotlin, as open accessors cannot be represented as vals in Kotlin. The motivation for this change is also explained in the message."
https://api.github.com/repos/square/retrofit/commits/d80636923c595ed665adc6066f1377a6a1304f6a,Ilustrate Requirement,The commit message explains the requirement for moving the source/target configuration out of the error-prone block. It mentions that Error-prone only works on pre-12 JDKs and the configuration needs to apply for all JDKs. This indicates a need to modify the codebase to accommodate a change in the development environment.
https://api.github.com/repos/junit-team/junit4/commits/6ee76dc22e56457cb5904eb6c5c0bf97939880cb,Describe Issue,"The commit message refers to updating the build_tests.sh script to test 'ant profile'. This is likely due to an issue or error scenario where the 'ant profile' command was not previously being tested. The diff shows the addition of a new function TEST_ant_profile that runs the 'ant profile' command and checks for the existence of the java.hprof.txt file. Additionally, the error messages at the bottom of the diff suggest that there was an issue with the ReleaseNotes4.9-RC1.txt file, which might have been causing problems with the 'ant profile' command."
https://api.github.com/repos/square/okhttp/commits/855c114f4f6fce3e0e1ae71479f89c9d5ad066d6,Describe Issue,"The commit message describes the issue of not having read/write access for byte, short, and int data types in the OkHttp buffer. This is necessary to support the Big-Endian format, which is used in OkHttp."
https://api.github.com/repos/square/okhttp/commits/37c01895cca5ec2bec26a3d381611f0938acd6d0,Describe Objective,"The commit message directly mentions the improvements it makes to the code by defining async APIs and switching Job to use HttpEngine directly. This change introduces some duplicated code with HttpURLConnection and breaks the response cache, but it is considered the best route going forward."
https://api.github.com/repos/junit-team/junit4/commits/236e75bd968935cf8728c3f7aaaccaefd2f9c737,,
https://api.github.com/repos/junit-team/junit4/commits/bcf2c17851197328bb7bc008f916a6648de193aa,Describe Issue,"The commit message explicitly mentions the issue of the newly added code containing tabs instead of spaces, which is against the guidelines. This shows that the motivation for the code change is to correct a problem or shortcoming in the previous implementation."
https://api.github.com/repos/spring-projects/spring-boot/commits/abd7bc0466722b2a6e2b145a630fdb342a7f1656,Describe Objective,"The commit message 'Add OAuth2 resource server sample' directly mentions the improvement it makes to the code, which is adding a new OAuth2 resource server sample. This change is necessary to show how to use @EnableResourceServer in a pure resource server and configure the secure paths."
https://api.github.com/repos/spring-projects/spring-boot/commits/8e8bf8e1779ffcef2ec35c6921b6b596c0c8353a,Ilustrate Requirement,"The commit message refers to a runtime environment change, specifically updating the version of Tomcat 7 used in the sample. This change is likely due to a requirement, such as to take advantage of new features or fixes in the latest version of Tomcat 7."
https://api.github.com/repos/square/retrofit/commits/6108179c09dae0ccdd7e8d97d4a3b79f9f4443a4,Describe Issue,"The commit message explains the issue it is addressing: the previous implementation used a generic IOException to indicate mock failures, which included a stack trace. This made it difficult to distinguish between real failures and mock failures. The commit introduces a custom exception type, MockRetrofitIOException, which does not include a stack trace. This more clearly indicates that the source of the failure is Retrofit's mock behavior."
https://api.github.com/repos/square/retrofit/commits/49bba7d60f2a920e138e9388c515ee58fc8c4bcf,Describe Issue,"The commit message refers to the need to rewrite the RxJava call adapter tests to be more understandable. This implies that the current implementation of the tests is not clear or easy to understand, which is the issue that the commit aims to address."
https://api.github.com/repos/square/okhttp/commits/32b7675b726a1ca62f5080581f6daaf9b7c6a48e,Describe Objective,The commit message directly mentions the change made to the code: 'Use ResponseBody to model the response body everywhere.' This change improves the code by making cache writing and gzip layering work a bit nicer because there are fewer fields in HttpEngine to track the various competing streams.
https://api.github.com/repos/square/okhttp/commits/59a6804c91328c2d1eb096054590b213ab711d22,Describe Requirement,"The commit message 'Tests for canceling async requests.' indicates that the change is made to address the need for software development to meet the requirements of users or problems in the process of software maintenance. Specifically, the addition of tests for canceling async requests suggests that there was a need to ensure that the system can handle such requests properly, which could have been identified through user reports or issues in the software maintenance process."
https://api.github.com/repos/square/okhttp/commits/40ff76547064c3fb5acb9047a6f679dd4379a4d0,Describe Objective,"The commit message describes the change made to the code, which is to modify the HttpConnection class to make a complete working connection in the connect() method. This will make it easier to fix fallback when a single domain has multiple IP addresses and some of those addresses are not reachable, and it will also make it easier to do SPDY through HTTP proxies."
https://api.github.com/repos/apache/dubbo/commits/3308a197751eeb97baddf157f53813a3447d159f,Describe Issue,"The commit message refers to a typo in the code, which is a clear issue that needs to be fixed. The diff shows the correction of 'metodName' to 'methodName' in the comment section of the code."
https://api.github.com/repos/spring-projects/spring-boot/commits/49ef93602e4db89944a5897fb250121186161d2c,Describe Requirement,"The commit message explains the requirement for the change, which is the need to allow log files to be read from an external location when a launch.script is used to start the boot-application and the logfile is written by a redirect of stdout/stderr. This falls under the 'Ilustrate Requirement' category."
https://api.github.com/repos/spring-projects/spring-boot/commits/5b2de5c81dc1cc3ab4e8c21ae615bc4d19567347,Describe Issue,"The commit message directly elaborates the motivation of the code change by mentioning that the `PathPatternRouteMatcher` is more efficient than the `SimpleRouteMatcher` and is being configured in the RSocket support if spring-web is on the classpath. This is done to address the shortcoming of the previous implementation, which used the less efficient `SimpleRouteMatcher`."
https://api.github.com/repos/junit-team/junit4/commits/d3d7a8b1389e53055d4de9de3aa319053b4a5524,Describe Requirement,"The commit message explains the reason for the change, which is the need to update the reflection package due to changes in JDK 9. This is a clear illustration of a requirement, as the change is necessary to maintain compatibility with the new version of the Java Development Kit."
https://api.github.com/repos/spring-projects/spring-boot/commits/644ab5f3e4319610632b60cbbc4f9141f3ba3470,Describe Objective,"The commit message directly mentions the improvement it makes to the code, which is aligning SessionsEndpoint with Spring Session API improvements to simplify retrieval of sessions by principal name."
https://api.github.com/repos/apache/dubbo/commits/a5cc7a26179aab97b3bee3fcc93fe90ac0ecb29f,Describe Issue,"The commit message refers to the issue of controlling the size of the log. The code diff shows that the request data is being reduced in the timeout log to control its size. This is a direct elaboration of the motivation for the code change, which is to address the issue of large log size."
https://api.github.com/repos/apache/dubbo/commits/9396ace4fc00ca8f2e331b49ddabcb1e138e9e1c,Describe Issue,"The commit message 'fix typo' directly elaborates the motivation of the code change. It refers to a mistake in the spelling of a variable name ('isAvaliable' to 'isAvailable') and a method name ('getRegistereds' to 'getRegisteredSize'), which are likely errors that could cause issues in the code's functionality."
https://api.github.com/repos/square/retrofit/commits/46598adb1da0f6d2498d9f8b815b170bf95fe1f8,Describe Objective,"The commit message directly mentions the improvements it makes to the code by using the annotations directly for parameter handling, which removes the need for a name and type model and allows for more expressive parameter handling."
https://api.github.com/repos/junit-team/junit4/commits/7e77e49c40afb951ae5a5cbdf75ebb4a478e2bb7,Ilustrate Requirement,"The commit message updates the README.html file to reflect changes in the JUnit project, such as new features, bug fixes, and improvements. This is done to keep the documentation up-to-date and accurate, which is a requirement for maintaining the project and providing clear information to users."
https://api.github.com/repos/spring-projects/spring-boot/commits/a79f71cbe802a8d87bc22e6eba67553ccedd54a7,Describe Issue,"The commit message directly elaborates the motivation of a code change by describing the issue scenario. It mentions that prior to this commit, `@MessagingGateway` interfaces would only get picked up if `@IntegrationComponentScan` was added alongside with the `@SpringBootApplication`. This issue is then fixed in the commit."
https://api.github.com/repos/spring-projects/spring-boot/commits/b0579c1cf38aa6815ee180a2e61640cfbc2447d2,Describe Issue,"The commit message explains the issue that the JPA vendor properties were not period separated, which caused a nested Map instead of period-separated keys when binding to Map<String,Object>. The commit message directly describes the problem and the solution, which is to change the JpaProperties to expose a Map<String,String> so the keys are sane."
https://api.github.com/repos/junit-team/junit4/commits/2568203bdebd5a4a4ad9aa74b1d8369d22f668a3,Describe Objective,"The commit message directly mentions the defect it fixes, which is the inconsistent exception type being thrown. The message explains that it's more consistent to throw an IOException instead of an IllegalArgumentException. This change is made to improve the code."
https://api.github.com/repos/square/retrofit/commits/1d64f9763e1f5aa3d049710df8366f425109672f,Describe Issue,"The commit message explains that the change is made to ensure the value can only come from one place, which is to further validate optional delegation. This is likely due to the issue that other things might cause a null value, and the change is made to prevent this."
https://api.github.com/repos/apache/dubbo/commits/9157beac5da52530fc6336e419bf02d57e9cce6c,Describe Objective,"The commit message refers to the refactoring of a package, which is an improvement to the code. The refactoring could be done to improve the structure, readability, or maintainability of the code, making it easier to understand and modify."
https://api.github.com/repos/spring-projects/spring-boot/commits/1a764d9c06f2a96722c04b8d8bb1edf89e424628,Describe Issue,"The commit message explicitly mentions the issue of the SESSIONS.ser file being written to '/tmp' or into 'baseDir' if one was set, which is a potential security risk. The commit aims to fix this issue by not saving session data by default, aligning Tomcat with other embedded servlet containers and reducing the risk of sensitive information being left in '/tmp'."
https://api.github.com/repos/square/okhttp/commits/02b08fbde7b1726d7a4c0dc971152751ac82ca0a,Describe Issue,"The commit message describes the issue of the previous implementation not allowing HTAB in header values, which is against RFC 7230 section 3.2. The commit message elaborates on the motivation of the code change by directly describing the error scenario and the source of the requirements (the RFC)."
https://api.github.com/repos/spring-projects/spring-boot/commits/985c8f75982da4fabc1c8a5958a57706d4d4feab,Describe Objective,"The commit message 'Polish RSocket support' indicates that the changes made are to improve the existing code. Specifically, the changes include adding 'final' to a variable declaration, making a class public, and changing the name of a method to better follow naming conventions. These changes are likely to enhance the code's readability, maintainability, and possibly its performance. Therefore, the category 'Describe Objective' is the most suitable for this commit message."
https://api.github.com/repos/square/okhttp/commits/0137eb9dbad165caea7189c5c3e09382563ef8bd,Describe Issue,"The commit message refers to warnings found by errorprone, which is a tool that finds common mistakes in Java code. The warnings are about unnecessary use of grouping parentheses. By removing these parentheses, the code becomes cleaner and easier to read, which is the issue that the commit message is addressing."
https://api.github.com/repos/spring-projects/spring-boot/commits/123ffd736c0a435f24f8d9c647e5d384de8cab4a,Describe Issue,"The commit message explains the issue it is addressing: if an Endpoint is already annotated with @ManagedResource, it doesn't need an additional MBean registration based on the invoke() method. This is done to avoid potential errors or confusion caused by duplicate registrations."
https://api.github.com/repos/junit-team/junit4/commits/13bda470bfa1fe989ce80d616fb096af1b937146,Describe Objective,"The commit message 'Make ParallelComputer more beautiful by creating a Decorator extension point in ParentRunner' directly mentions the improvement it makes to the code, which is the addition of a Decorator extension point in ParentRunner to make the ParallelComputer more beautiful, i.e., more flexible and extensible."
https://api.github.com/repos/apache/dubbo/commits/243e57130646c69c047910dd079f19cbadc57613,Describe Issue,"The commit message refers to the removal of a null check that was unnecessary. This change was likely made to improve the code's readability and efficiency, addressing a situation where the 'exporters' list was being checked for null and emptiness unnecessarily."
https://api.github.com/repos/spring-projects/spring-boot/commits/e3899df22c1f8de17081fababcbd5c406a3c8541,Describe Objective,"The commit message describes the changes made to the configuration, such as explicitly configuring Spring Data Couchbase, removing the dependency on CouchbaseConfigurer, and updating the CouchbaseEnvironment and Cluster configuration. This is done to simplify the auto-configuration and let it use proxy-free configuration classes. The message also mentions that it is no longer necessary to extend from CouchbaseConfiguration and that the CouchbaseEnvironment can be customized using a CouchbaseEnvironmentBuilderCustomizer bean."
https://api.github.com/repos/apache/dubbo/commits/09722e3a93ad4ba40edf38ebdbfd7afee4977ee6,Describe Issue,"The commit message refers to the unnecessary dependencies in the project. This could be due to the dependencies not being used in the codebase, causing bloat and potentially leading to security vulnerabilities. By removing these dependencies, the project becomes more efficient and secure."
https://api.github.com/repos/spring-projects/spring-boot/commits/12bfca56d617f935e0a53760bf18f300eba8a430,Describe Issue,"The commit message refers to the removal of an unnecessary null check in the code. This change is likely made to address an issue, such as unnecessary complexity or potential null pointer exceptions, in the previous implementation."
https://api.github.com/repos/spring-projects/spring-boot/commits/036aace2cca7f33c0e96d3b222376b48947b735f,Describe Objective,"The commit message directly mentions the improvements it makes to the code, such as polishing the previous commit and aligning the Jest HealthIndicator with the changes made for the REST variant. Additionally, the diff shows that the commit adds more details to the HealthIndicator, such as the status code and the response details, which improves the functionality of the code."
https://api.github.com/repos/square/retrofit/commits/a19609a16359af66aec5410459899291b2c45cf1,Describe Issue,"The commit message explains that it is adding an example of using JSON converter as a String converter. This is done to address the issue of needing to pass JSON data as a query parameter, which is not directly supported by Retrofit. The commit also mentions that it adds the Retrofit instance as a parameter to the string converter to allow it to delegate to others directly, which is a change made to bring the method signatures of the string converter into parity with the other converter methods."
https://api.github.com/repos/apache/dubbo/commits/8b6f4456d5664f4e7f32b0e772befc4b12086aaa,Describe Issue,The commit message directly elaborates the motivation of the code change by mentioning the deprecation of junit.framework.Assert in Junit 4 and the use of static import for better readability.
https://api.github.com/repos/junit-team/junit4/commits/a3e01b1ebea12f5fdfb6349e9e72623ac1f3b232,Describe Issue,"The commit message refers to 'Issue 551: Resolve sensitive equality in MethodSorter test' and the code diff shows changes in the 'getDeclaredFilteredMethods' function which is likely related to this issue. The message mentions that the inline method refactoring conducted by eclipse introduced some extra tabs, which is the issue that the commit is addressing."
https://api.github.com/repos/junit-team/junit4/commits/638e82435a01af83e77c23e9f8d7b658a89eb4bf,Describe Issue,The commit message explains the issue with the previous implementation by stating that it is generally preferable to use %n in string.format() as it will produce the platform-specific line separator. This is a known issue that can lead to inconsistent output across different platforms.
https://api.github.com/repos/spring-projects/spring-boot/commits/7019894f0ec7f6fd27121d94aa08022bd3040af9,Describe Issue,The commit message explains the issue of users potentially forgetting to include the `spring-context-support` dependency when using `spring-boot-starter-cache`. This is clarified in the commit message to make it more obvious that the starter includes this additional dependency.
https://api.github.com/repos/square/retrofit/commits/8eed9f264c13710fc0ac8251b3c5382a129a10ce,Describe Issue,"The commit message indicates that the change is made to address an issue. Specifically, it mentions that the missing Call wrappers are added as return types. This suggests that the previous implementation was not correctly handling the asynchronous nature of the network requests, which could lead to issues such as NullPointerExceptions or unhandled errors. Adding the Call wrappers allows for better error handling and asynchronous processing."
https://api.github.com/repos/square/okhttp/commits/99f2bafe1c0abb2791131dde5a702d3bb3ba28f3,Describe Objective,The commit message directly mentions the defect it fixes: 'Fix isClosed() when a cache has not been initialized'. It also describes the improvement it makes to the code: 'Introduced explicit closed state' and 'Minor tweak to use initialized state to determine whether cleanup will do anything'. This falls under the 'Describe Objective' category.
https://api.github.com/repos/square/retrofit/commits/6f8a9a664c0198992b8478e0671cc4a7db4f1d8e,Describe Issue,"The commit message 'Add missing import' directly elaborates the motivation of the code change. It is describing the issue scenario, which is the missing import statement in the code. This is necessary to fix a compilation error and ensure the correct functioning of the code."
https://api.github.com/repos/junit-team/junit4/commits/5785d9df8fe25f68567272850cd65b4dc07da617,Describe Issue,The commit message explains the motivation for the code change by describing the issue with the existing rule ExpectedException. It mentions that the method Assert.assertThrows provides a nicer way for verifying exceptions and that the use of ExpectedException is error-prone when used with other rules like TestWatcher because the order of rules is important in that case. This falls under the 'Describe Issue' category as it directly elaborates the motivation of the code change.
https://api.github.com/repos/square/okhttp/commits/6909923b89d98fef39600a170aa50e566dbb730a,Describe Issue,"The commit message refers to a bug in resumed TLS sessions where the wrong protocol could be selected. This is a clear description of the issue that the code change is addressing, making it fall under the 'Describe Issue' category."
https://api.github.com/repos/square/retrofit/commits/fb746cb2f67a51c100e368844ac26dedb9e8eac4,Describe Objective,"The commit message directly mentions the improvement it makes to the code: 'Expose success type on RetrofitError'. This change is made to provide more information about the type of successful response, which is useful for testing and error handling."
https://api.github.com/repos/square/okhttp/commits/2ec2027fc00e24a83cd7bb7fef8b11e7c751bc13,Illustrate Requirement,"The commit message mentions the need to add missing copyright headers to the files. This is a common requirement in software development to ensure proper licensing and attribution. The diff shows the addition of copyright headers at the beginning of the files, which is a clear change to meet this requirement."
